EECodDane;EENombre;EESedeID;EECodDaneSede;EENomSede;EEDirSede;EEZona; EEMatricula 
219548000060;I.E. CAÑA DULCE;78646;219548000060;CAÑA DULCE (sede principal);VDA. CAÑA DULCE;RURAL; 215 
119548000014;INSTITUCION EDUCATIVA EL OASIS;78637;119548000154;JUAN XXIII;BARRIO LLERAS;URBANA; 270 
219573000082;C.E. LAS BRISAS;78831;219573000082;LAS BRISAS (sede principal);VEREDA LAS  BRISAS;RURAL; 99 
119573000339;I.E. POLITECNICO LA MILAGROSA;78827;119573000321;ALTOS DE PARIS;CARRERA 6 #15-12 BARRIO ALTOS DE PARIS;URBANA; 98 
119573000223;I.E. JOSE HILARIO LOPEZ;78825;319573000486;COMUNAL  MUNICIPAL;CALLE 21 NO. 16-17 BARRIO CEMENTERIO;URBANA; 179 
119573000223;I.E. JOSE HILARIO LOPEZ;78823;119573000029;MANUELA BELTRAN;CARRERA15 #20-26  BARRIO ANTONIO NARINO;URBANA; 67 
119573000207;I.E. FIDELINA ECHEVERRY;78820;119573000711;LAS CEIBAS;CALLE 25A  CALLE 26;URBANA; 243 
119573000207;I.E. FIDELINA ECHEVERRY;78821;119573000380;LAS DOS AGUAS;CALLE 14 #14-69;URBANA; 338 
119573000207;I.E. FIDELINA ECHEVERRY;78819;119573000142;LA ESPERANZA;CALLE 20C # 20-43;URBANA; 282 
119573000207;I.E. FIDELINA ECHEVERRY;78818;119573000100;PERICO NEGRO #2;CARRERA 26 #7-23  BARRIO RICARDO HOLGUIN;URBANA; 426 
119573000134;I.E. SAGRADO CORAZON;78824;119573000118;PUERTO TEJADA;CARRERA 16 #10-28;URBANA; 166 
219585000487;I.E.T.A. MARGARITA LEGARDA;79052;219585000088;SANTA LETICIA;SANTA LETICIA;RURAL; 77 
219585000410;I.E. COLONIA ESCOLAR COCONUCO;78866;219585000410;I.E. COLONIA ESCOLAR DE COCONUCO - SEDE PRINCIPAL;IND COCONUCO;URBANA; 670 
219585000371;INSTITUCION EDUCATIVA LA PLAYA;78861;219585000371;LA PLAYA (sede principal);VEREDA LA PLAYA;RURAL; 96 
219585000304;I.E. MANUEL MARÍA MOSQUERA;78857;219585000304;I.E. MANUEL MARIA MOSQUERA - SEDE PRINCIPAL;INSP PURACE;RURAL; 266 
219585000304;I.E. MANUEL MARÍA MOSQUERA;78858;119585000059;CENTRO DOCENTE RURAL NINAS LA MERCED PURACE;INSP PURACE;RURAL; 86 
219585000291;I.E.A. GUILLERMO LEON VALENCIA;78854;219585000291;I.E.A. GUILLEMO LEON VALENCIA - SEDE PRINCIPAL;IND COCONUCO;URBANA; 353 
219585000291;I.E.A. GUILLERMO LEON VALENCIA;78855;219585000045;ESCUELA URBANA MIXTA DE COCONUCO;COCONUCO;URBANA; 169 
219585000151;I.E.A. PALETARA;79059;219585000274;CENTRO DOCENTE MIXTO RIO NEGRO;VEREDA RIO NEGRO;RURAL; 104 
219585000151;I.E.A. PALETARA;79057;219585000151;I.E.A. PALETARA - SEDE PRINCIPAL;INSP GUILLERMO VALENCIA;RURAL; 184 
219585000100;C.E. EL EMPALIZADO;78839;219585000100;C.E. EL EMPALIZADO - SEDE PRINCIPAL;VEREDA EL MARQUEZ;RURAL; 79 
219622000174;CENTRO EDUCATIVO GUILLERMO LEON VALENCIA;79096;219622000174;GUILLERMO VALENCIA (sede principal);VEREDA LOMA GRANDE;RURAL; 229 
219622000069;INSTITUCION EDUCATIVA NUESTRA SENORA DEL CARMEN;79078;219622000522;PENA NEGRA;VEREDA PENA NEGRA;RURAL; 104 
219622000069;INSTITUCION EDUCATIVA NUESTRA SENORA DEL CARMEN;79080;219622000425;EL LIBANO;VEREDA EL LIBANO;RURAL; 165 
219622000069;INSTITUCION EDUCATIVA NUESTRA SENORA DEL CARMEN;79075;219622000107;GUALOTO;CORREGIMIENTO  GUALOTO;RURAL; 77 
119622000552;INSTITUCION EDUCATIVA SANTA TERESITA;79064;119622000013;VARONES;BARRIO SAN JOSE;URBANA; 169 
319693000510;I.E.A. SAN SEBASTIAN;79253;119693000260;SAN SEBASTIAN;CALLE 3 # 8-07;URBANA; 76 
219693000086;I.E.T. VENECIA (ANTES INST EDUC VENECIA);79227;219693000086;I.E.T. VENECIA - SEDE PRINCIPAL;CORREGIMIENTO  VENECIA;RURAL; 148 
119693000472;I.E.A. NUESTRA SEÑORA DEL ROSARIO;79219;219693000540;EL ROSAL;CORREGIMIENTO EL ROSAL;RURAL; 78 
219701001453;C. E. SUMAK KAWSAY;173411;219701001453;E.R.M. ÑAWPA YACHAY KUTIN RURANAY (RECONSTRUYENDO LA SABIDURIA ANCESTRAL) - SEDE PRINCIPAL;VDA. SANTA MARTA;RURAL; 86 
219701001160;I.E.A. VILLALOBOS;79878;419701000898;SAN JUAN;CORREGIMIENTO SAN JUAN DE VILLALOBOS;RURAL; 119 
419698002329;INST TEC AGROP E INDUST JUAN TAMA;130511;419698002329;INSTITUTO TECNICO AGROPECUARIO JUAN TAMA;VEREDA LAS VUELTAS - REGUARDO CANOAS;RURAL; 165 
219698002656;INSTITUCION EDUCATIVA AGROPECUARIA BENJAMIN DINDICUE;79645;219698002656;INSTITUTO TECNICO AGROINDUSTRIAL SANTA LUCIA;VEREDA PARAMILLO UNO;RURAL; 281 
219698002648;INST EDUC KLIICHAW SEK (ANTES CENT EDUC);79655;419698001551;ESCUELA RURAL MIXTA ALTO PARAISO;VEREDA ALTO PARAISO;RURAL; 104 
219698002648;INST EDUC KLIICHAW SEK (ANTES CENT EDUC);79651;219698002648;ESCUELA NUEVA GENERACION NASA KIWE;VEREDA LOS PINOS;RURAL; 119 
219698001641;INSTITUCION EDUCATIVA LA ARROBLEDA;79636;219698000335;SAN RAFAEL;CORREGIMIENTO SAN RAFAEL;RURAL; 149 
219698001641;INSTITUCION EDUCATIVA LA ARROBLEDA;79635;219698000114;LA ARROBLEDA;VEREDA LA ARROBLEDA;RURAL; 222 
219698001595;I.E. JOSE MARIA CORDOBA;79633;319698001662;EL LLANITO;VEREDA EL LLANITO;RURAL; 80 
219698001595;I.E. JOSE MARIA CORDOBA;79629;219698000131;MONDOMO-SANTA TERESITA DEL NINO JESUS;CORREGIMIENTO  MONDOMO;RURAL; 247 
219698001595;I.E. JOSE MARIA CORDOBA;79628;219698000122;JOSE EUSTACIO RIVERA;CORREG MONDOMO;RURAL; 186 
219698000661;INSTITUCION EDUCATIVA DOMINGUILLO;79623;219698002362;LA CAPILLA;VEREDA LA CAPILLA;RURAL; 69 
219698000629;INSTITUCION EDUCATIVA AGROPECUARIA LAS AVES;79618;419698002434;CENTRO DOCENTE EL AGUILA;VEREDA EL AGUILA;RURAL; 73 
219698000629;INSTITUCION EDUCATIVA AGROPECUARIA LAS AVES;79456;419698001624;ESCUELA RURAL MIXTA EL ARBOLITO;VEREDA EL ARBOLITO;RURAL; 71 
219698000629;INSTITUCION EDUCATIVA AGROPECUARIA LAS AVES;87417;219698002885;CENTRO DOCENTE RURAL MIXTO NASA KIWE TCK KSHAW;VEREDA EL AGUILA;RURAL; 126 
219698000629;INSTITUCION EDUCATIVA AGROPECUARIA LAS AVES;79462;219698002419;CENTRO DOCENTE NUEVO SAN RAFAEL;VEREDA NUEVO SAN RAFAEL;RURAL; 82 
219698000629;INSTITUCION EDUCATIVA AGROPECUARIA LAS AVES;79457;219698000629;INSTITUTO TECNICO AGROPECUARIO COMUNITARIO EL AGUILA;VEREDA EL AGUILA;RURAL; 372 
219698000629;INSTITUCION EDUCATIVA AGROPECUARIA LAS AVES;79459;219698000351;CENTRO DOCENTE RURAL MIXTO VILACHI;VEREDA VILACHI;RURAL; 119 
219698000556;INSTITUCION EDUCATIVA POLICARPA FERNANDEZ;79453;219698000343;TRES QUEBRADAS;CORREGIMIENTO TRESQUEBRADAS;RURAL; 107 
219698000181;CENTRO EDUCATIVO QUINAMAYO;79428;219698000181;QUINAMAYO (sede principal);CORREGIMIENTO QUINAMAYO;RURAL; 187 
219698000041;INST EDUC AGROP SA T WE SX YAT;79418;219698000041;COLEGIO AGRICOLA LA AURORA (FUS.ESC LA AURORA);VEREDA LA AURORA;RURAL; 266 
219698000033;INSTITUCION EDUCATIVA LA CONCEPCION;79415;219698000033;ESCUELA RURAL MIXTA LA CONCEPCION;VEREDA LA CONCEPCION;RURAL; 454 
119698001205;INSTITUCION EDUCATIVA ANA JOSEFA MORALES DUQUE;79413;319698001719;JOSE VICENTE MINA;CARRERA 16  BARRIO BETANIA;URBANA; 164 
119698001205;INSTITUCION EDUCATIVA ANA JOSEFA MORALES DUQUE;79412;319698001379;LA MILAGROSA;CALLE 2A SUR #20A - 40 BARRIO EL PORVENIR;URBANA; 365 
119698001205;INSTITUCION EDUCATIVA ANA JOSEFA MORALES DUQUE;79411;219698000963;ESC SAN JOSE;VDA SAN JOSE;URBANA; 80 
119698001205;INSTITUCION EDUCATIVA ANA JOSEFA MORALES DUQUE;79271;119698002350;BELLO HORIZONTE;BARRIO BELLO HORIZONTE;URBANA; 137 
119698001205;INSTITUCION EDUCATIVA ANA JOSEFA MORALES DUQUE;79270;119698000748;POLICARPA SALAVARRIETA;CALLE 4 CARRERA 25 CASCO URB;URBANA; 257 
119698001205;INSTITUCION EDUCATIVA ANA JOSEFA MORALES DUQUE;79269;119698000225;EL LIBERTADOR;CARRERA 15 #5-105;URBANA; 439 
119698000101;INSTITUCION EDUCATIVA INSTITUTO TECNICO DE SANTANDER DE QUILICHAO;79265;119698000241;RAFAEL TELLO;CALLE 6 #9-88;URBANA; 531 
119698000101;INSTITUCION EDUCATIVA INSTITUTO TECNICO DE SANTANDER DE QUILICHAO;79264;119698000233;FRANCISCO DE PAULA SANTANDER;CALLE 2A #7-27;URBANA; 394 
119698000101;INSTITUCION EDUCATIVA INSTITUTO TECNICO DE SANTANDER DE QUILICHAO;79263;119698000012;JOSE EDMUNDO SANDOVAL;CARRERA 13 #19-33 BARRIO EL JARDIN;URBANA; 378 
119698000080;I.E. TECNICO AMBIENTAL FERNANDEZ GUERRA;79261;219698000777;SAN PEDRO;VEREDA SAN PEDRO;RURAL; 184 
119698000080;I.E. TECNICO AMBIENTAL FERNANDEZ GUERRA;79259;119698002198;NARINO UNIDO;CALLE 5 #10-63;URBANA; 220 
119698000080;I.E. TECNICO AMBIENTAL FERNANDEZ GUERRA;79258;119698000306;SANTA INES;CARRERA 13 BARRIO SANTA INES;URBANA; 213 
119698000080;I.E. TECNICO AMBIENTAL FERNANDEZ GUERRA;79257;119698000292;LOS SAMANES;CARRERA 7 #9-20 BARRIO LOS SAMANES;URBANA; 176 
119698000080;I.E. TECNICO AMBIENTAL FERNANDEZ GUERRA;79256;119698000276;EL ROSARIO;CALLE 2A #5-36;URBANA; 188 
119698000080;I.E. TECNICO AMBIENTAL FERNANDEZ GUERRA;79255;119698000195;ANTONIO NARINO;CARRERA 11 CALLE 7 SUR;URBANA; 321 
219743000961;I.E. CENTRO INTEGRADO DE SERVICIOS;80094;219743000961;I.E. CENTRO INTEGRADO DE SERVICIOS CIS (FUS. BUENAVISTA) - SEDE PRINCIPAL;VEREDA BUENAVISTA;RURAL; 298 
219743000741;I.E.T. AGROAMBIENTAL SEK BUVX FXIW LA GAITANA;80091;219743000741;I.E.T. AGROAMBIENTAL SEK BUVX FXIW LA GAITANA - SEDE PRINCIPAL;VEREDA LOMA AMARILLA;RURAL; 156 
219743000520;INSTITUCION EDUCATIVA MISAK MAMA MANUELA.;80103;419743001037;C.E. SAN PEDRO - PEÑA DEL CORAZON;VEREDA PENA DEL CORAZON;RURAL; 72 
219743000520;INSTITUCION EDUCATIVA MISAK MAMA MANUELA.;80105;219743000805;ESCUELA RURAL MIXTA PUENTE REAL;VEREDA PUENTE REAL;RURAL; 107 
219743000520;INSTITUCION EDUCATIVA MISAK MAMA MANUELA.;80090;219743000520;INSTITUCION EDUCATIVA MISAK MAMA MANUELA - SEDE PRINCIPAL;VEREDA LAS DELICIAS;RURAL; 726 
219743000520;INSTITUCION EDUCATIVA MISAK MAMA MANUELA.;80082;219743000333;C.E. EL CACIQUE;VEREDA EL CACIQUE;RURAL; 125 
219743000520;INSTITUCION EDUCATIVA MISAK MAMA MANUELA.;80064;219743000228;C.E. LAS DELICIAS;VEREDA LAS DELICIAS;RURAL; 82 
219743000511;C.E. NAZARETH;80086;219743000511;C.E. NAZARETH - SEDE PRINCIPAL;VEREDA NAZARETH;RURAL; 77 
219743000252;I.E. LA CAMPANA;80072;219743000252;I.E. LA CAMPANA - SEDE PRINCIPAL;VEREDA LA CAMPANA;RURAL; 271 
219743000210;C.E. LA OVEJERA;80062;219743000210;C.E. LA OVEJERA - SEDE PRINCIPAL;VEREDA LA OVEJERA;RURAL; 130 
219743000180;INST EDUC TEC AMBALO ANTES (INST EDUC MIRAFLORES);79906;219743000180;CENTRO DOCENTE RURAL MIXTO MIRAFLORES;VEREDA MIRAFLORES;RURAL; 214 
219743000171;INST EDUC TEC KIZGO ANTES (INST EDUC QUIZGO);80081;219743000902;CENTRO DOCENTE BILINGUE EL MANZANAL;VEREDA EL MANZANAL;RURAL; 84 
219743000171;INST EDUC TEC KIZGO ANTES (INST EDUC QUIZGO);80080;219743000317;CENT EDUC DE ARTES Y OFICIOS NAMUY MISAK ANTES CENT DOC RUR MIXT EL SALADO;VEREDA EL SALADO;RURAL; 181 
219743000171;INST EDUC TEC KIZGO ANTES (INST EDUC QUIZGO);80077;219743000295;CENTRO DOCENTE RURAL MIXTO EL TENGO;VEREDA EL TENGO;RURAL; 188 
219743000171;INST EDUC TEC KIZGO ANTES (INST EDUC QUIZGO);79902;219743000171;CENTRO DOCENTE RURAL MIXTO PENEBIO;VEREDA PENEBIO;RURAL; 160 
219743000155;I.E. RENACER PÁEZ;79899;219743000155;I.E. RENACER PÁEZ - SEDE PRICIPAL;CORREGIMIENTO PITAYO;RURAL; 312 
219743000147;I.E. QUICHAYA;79893;219743000147;CENTRO DOCENTE RURAL MIXTO QUICHAYA;CORREGIMIENTO QUICHAYA;RURAL; 392 
219743000031;C.E. TUMBURAO;79892;219743000031;C.E. TUMBURAO - SEDE PRINCIPAL;INSPECCION DE POLICIA TUMBURAO;RURAL; 78 
219743000023;INST EDUC EL TRANAL ANTES CENTRO EDUCATIVO EL TRANAL;79889;219743000023;ESCUELA RURAL MIXTA EL TRANAL;VEREDA EL TRANAL;RURAL; 145 
119743000584;I.E.T.A. FRANCISCO JOSE DE CALDAS;79888;119743000452;FRANCISCO JOSE DE CALDAS;CARRERA 4 # 4-23 BARRIO CALOTO;URBANA; 203 
119743000401;I.E. EZEQUIEL HURTADO;79886;119743000169;ADRIANO MUNOZ;CARRERA 3 A # 10-102;URBANA; 172 
119743000088;INSTITUCION EDUCATIVA NUESTRA SENORA DEL PERPETUO SOCORRO;79884;119743000444;NINAS SAN PEDRO;CARRERA 2 # 9-16;URBANA; 300 
219760000541;I.E.A. LOS COMUNEROS;80318;219760000541;I.E. AGROPECUARIA LOS COMUNEROS - SEDE PRINCIPAL;CORREGIMIENTO RIO BLANCO;RURAL; 123 
219760000517;I.E. PIEDRA DE LEON (ANTES C.E. PIEDRA DE LEON);80316;219760000592;CASAS NUEVAS;VEREDA CASAS NUEVAS;RURAL; 73 
219760000100;I.E.  PUEBLOQUEMADO;80294;219760000100;I.E. PUEBLOQUEMADO - SEDE PRINCIPAL;VEREDA PUEBLOQUEMADO;RURAL; 109 
219780011418;I.E. SANTA ROSA DE LIMA;81859;219780000611;LA TOMA;VEREDA LA TOMA;RURAL; 190 
219780001218;I.E. ASNAZU;81776;219780001358;PORTUGAL;VEREDA PORTUGAL;RURAL; 86 
219780001218;I.E. ASNAZU;81759;219780000319;NINA MARIA;CORREGIMIENTO  ASNAZU;RURAL; 159 
219780000777;I.E. LA BETULIA;83992;219780000777;LA BETULIA (sede principal);VEREDA BETULIA;RURAL; 189 
219780000777;I.E. LA BETULIA;83994;219780000149;CENTRO DOCENTE RURAL MIXTO UNION OLIVARES;VEREDA UNION OLIVARES;RURAL; 78 
219780000599;I.E. DE PROMOCION VOCACIONAL DE ALTAMIRA;68461;219780000599;I.E. DE PROMOCION VOCACIONAL DE ALTAMIRA - SEDE PRINCIPAL;VEREDA ALTAMIRA;RURAL; 328 
219780000343;I.E. AGROAMBIENTAL  AGUA CLARA;68463;219780001340;CENTRO DOCENTE MESOPOTAMIA ALTO RICO;VEREDA ALTO RICO;RURAL; 71 
219780000343;I.E. AGROAMBIENTAL  AGUA CLARA;68780;219780000343;CENTRO DOCENTE AGUA CLARA - SEDE PRINCIPAL;VEREDA AGUA CLARA;RURAL; 233 
119780000969;I.E.T.A. DE SUAREZ;68773;119780000322;MARIA INMACULADA;BARRIO CENTENARIO;URBANA; 349 
119780000969;I.E.T.A. DE SUAREZ;68772;119780000306;FRANCISCO DE PAULA SANTANDER;BARRIO CENTENARIO;URBANA; 331 
219100002576;INSTITUCION EDUCATIVA AGROPECUARIA MARISCAL SUCRE;81886;219100001146;ANTONIO JOSE DE SUCRE;CABECERA MUNICIPAL;URBANA; 137 
219100000557;INST EDUC EL PARAISO;81860;219100000557;EL PARAISO (sede principal);CORREGIMIENTO EL PARAISO;RURAL; 282 
219807001126;INSTITUCION EDUCATIVA ELIAS TROCHEZ;142776;219807001126;ESCUELA RURAL MIXTA ELIAS TROCHEZ - SEDE PRINCIPAL;VEREDA ELIAS TROCHEZ;RURAL; 102 
219807000952;I.E. EL BOQUERON (ANTES CENT EDUC EL BOQUERON);150437;219807000324;JOSE DE CALDAS EL ENCENILLO;VEREDA EL ENCENILLO;RURAL; 80 
219807000863;I.E. PROMOCION SOCIAL;74325;119807000711;BELEN;CALLE 14 #5-31 BARRIO BELEN;URBANA; 144 
219807000421;C.E. LAS CRUCES;82052;219807000421;LAS CRUCES (sede principal);CORREGIMIENTO LAS CRUCES;RURAL; 90 
219807000341;C.E. SAMBONI ALTO;82050;219807000341;SAMBONI ALTO (sede principal);VEREDA SAMBONI;RURAL; 69 
219807000251;C.E. LA CHORRERA;82047;219807000677;LAS PIEDRAS;VEREDA LAS PIEDRAS;RURAL; 69 
219807000197;C.E. CUCHICAMA;81908;219807000197;CUCHICAMA (sede principal);VEREDA CUCHICAMA;RURAL; 70 
219807000014;C.E. CAMPOSANO;81896;219807000014;CAMPOSANO (sede principal);VEREDA CAMPOSANO;RURAL; 88 
119807000133;I.E. CARLOS ALBAN;81893;119807000583;ANTONIO JOSE DE SUCRE;CALLE 17 # 14-71;URBANA; 307 
119807000133;I.E. CARLOS ALBAN;81892;119807000168;SAN CAYETANO;CALLE 17 #7-32 BARRIO SAN CAYETANO;URBANA; 166 
219809001395;INSTITUCION EDUCATIVA AGRICOLA SANTA ROSA;74685;219809000330;BOCA DE YANTIN;VEREDA DE BOCA DE YANTIN;RURAL; 97 
219809001387;INSTITUCION EDUCATIVA ETNOEDUCATIVO PUERTO SAIJA;74709;219809001387;PUERTO SAIJA (SEDE PRINCIPAL);CORREGIMIENTO PUERTO SAIJA;RURAL; 920 
219809001387;INSTITUCION EDUCATIVA ETNOEDUCATIVO PUERTO SAIJA;74711;219809001140;LOS BRAZOS;VEREDA LOS BRAZOS;RURAL; 196 
219809001221;CENTRO EDUCATIVO CALLE DE SANTA ROSA;74675;219809001336;ESCUELA RURAL MIXTA LA NUEVA UNION FRANCIA;CABILDO INDIGENA LA NUEVA UNION FRANCIA;RURAL; 102 
219809001221;CENTRO EDUCATIVO CALLE DE SANTA ROSA;74673;219809001239;ESCUELA RURAL MIXTA SAN ISIDRO BUBUEY;VEREDA SAN ISIDRO BUBUEY;RURAL; 67 
219809001221;CENTRO EDUCATIVO CALLE DE SANTA ROSA;74671;219809001221;ESCUELA RURAL MIXTA LA  CALLE DE SANTA ROSA;RESGUARDO INDIGENA CALLE  DE SANTA ROSA;RURAL; 145 
219809000992;CENTRO EDUCATIVO CUPI;74705;219809000992;CUPI SAIJA (sede principal);CORREGIMIENTO CUPI;RURAL; 180 
219809000925;INSTITUCION EDUCATIVA DE DESARROLLO COMUNICTARIO ACIESCA;74700;219809001344;CENTRO DOCENTE EL NAZAREÑO;VEREDA SAN MIGUEL DE INFI (RESGUARDO INDIGENA);RURAL; 235 
219809000925;INSTITUCION EDUCATIVA DE DESARROLLO COMUNICTARIO ACIESCA;74702;219809001301;ESCUELA RURAL MIXTA PENATIGRE;VEREDA PENATIGRE (RESGUARDO GUANGUI);RURAL; 105 
219809000925;INSTITUCION EDUCATIVA DE DESARROLLO COMUNICTARIO ACIESCA;74699;219809001107;ESCUELA RURAL MIXTA SAN FRANCISCO DE GUANGUI;VEREDA SAN FRANCISCO DE GUANGUI;RURAL; 101 
219809000925;INSTITUCION EDUCATIVA DE DESARROLLO COMUNICTARIO ACIESCA;74697;219809000925;COLEGIO VOCACIONAL AGRICOLA GUANGUI;RESGUARDO INDIGENA GUANGUI;RURAL; 125 
219809000925;INSTITUCION EDUCATIVA DE DESARROLLO COMUNICTARIO ACIESCA;74698;219809000437;ESCUELA RURAL MIXTA  FRANCISCO JAVIER PUAMA;CORREGIMIENTO GUANGUI (RESGUARDO INDIGENA);RURAL; 118 
219809000712;CENTRO EDUCATIVO COTEJE;74692;219809000861;CHETE;CORREGIMIENTO CHETE;RURAL; 76 
219809000712;CENTRO EDUCATIVO COTEJE;74689;219809000712;COTEJE (sede principal);CORREGIMIENTO COTEJE;RURAL; 109 
219809000712;CENTRO EDUCATIVO COTEJE;74690;219809000054;REALITO;CORREGIMIENTO REALITO;RURAL; 102 
219809000411;CENTRO EDUCATIVO CABECITAL;74683;219809001131;SAN ISIDRO INFI;VEREDA SAN ISIDRO DE INFI;URBANA; 85 
219809000411;CENTRO EDUCATIVO CABECITAL;74680;219809000411;CABECITAL (sede principal);VEREDA CABECITAL;RURAL; 79 
219809000381;CENTRO EDUCATIVO BOCA DE PETE;74678;419809001181;PETE ADENTRO;VEREDA PETE ADENTRO;RURAL; 95 
219809000381;CENTRO EDUCATIVO BOCA DE PETE;74677;219809000381;BOCA DE PETE (sede principal);CORREGIMIENTO BOCA DE PETE;RURAL; 75 
219809000208;CENTRO EDUCATIVO BRAZO CORTO;74668;219809001077;COROZAL;VEREDA COROZAL;RURAL; 96 
219809000208;CENTRO EDUCATIVO BRAZO CORTO;74667;219809000607;CHACON;CORREGIMIENTO CHACON;RURAL; 99 
219809000208;CENTRO EDUCATIVO BRAZO CORTO;74666;219809000593;CUERVAL;CORREGIMIENTO CUERVAL;RURAL; 77 
219809000135;CENTRO EDUCATIVO BOCA DE PATIA;74663;219809001018;PIZARES;VEREDA PIZARES;RURAL; 89 
219809000135;CENTRO EDUCATIVO BOCA DE PATIA;74714;219809000135;BOCA DE PATIA (sede principal);CORREGIMIENTO BOCA DE PATIA;RURAL; 96 
119809001358;INSTITUCION EDUCATIVA AGRICOLA JUSTINIANO OCORO;74334;219809000763;SAN MIGUEL DEL RIO;CORREGIMIENTO SAN MIGUEL;RURAL; 92 
119809001358;INSTITUCION EDUCATIVA AGRICOLA JUSTINIANO OCORO;74330;219809000011;BUBUEY;CORREGIMIENTO BUBUEY;RURAL; 196 
119809001358;INSTITUCION EDUCATIVA AGRICOLA JUSTINIANO OCORO;74336;119809001293;BELLAVISTA;BARRIO BELLAVISTA;URBANA; 97 
119809001285;INSTITUCION EDUCATIVA COMERCIAL SANTA CLARA DE ASIS;75003;219809001123;BUENOS AIRES;VEREDA BUENOS AIRES;URBANA; 148 
119809001285;INSTITUCION EDUCATIVA COMERCIAL SANTA CLARA DE ASIS;75002;119809001111;PUERTO LUZ;BARRIO PUERTO LUZ;URBANA; 164 
119809001285;INSTITUCION EDUCATIVA COMERCIAL SANTA CLARA DE ASIS;75001;119809000947;LA MAGDALENA;BARRIO LA MAGDALENA;URBANA; 339 
319821000412;I.E. TECNICA EDUARDO SANTOS;75054;319821000412;I.E. TECNICA EDUARDO SANTOS - SEDE PRINCIPAL;VDA. LA BETULIA;RURAL; 741 
319821000412;I.E. TECNICA EDUARDO SANTOS;74528;219821000701;CENTRO DOCENTE RURAL MIXTO LA BETULIA;VEREDA BETULIA;RURAL; 111 
219821000663;I.E.A. INDIGENA QUINTIN LAME;75052;219821000663;I.E.A. INDIGENA QUINTIN LAME - SEDE PRINCIPAL;CORREG TACUEYO;RURAL; 979 
219821000663;I.E.A. INDIGENA QUINTIN LAME;75053;219821000124;CENTRO DOCENTE RURAL INTEGRADO TACUEYUO;CORREGIMIENTO DE TACUEYO;RURAL; 381 
219821000558;INSTITUCION EDUCATIVA EL SESTEADERO;75049;219821000558;INSTITUCION EDUCATIVA EL SESTEADERO - SEDE PRINCIPAL;VDA. EL SESTEADERO;RURAL; 415 
219821000507;C.E. EL CONGO;75045;219821000507;C.E. EL CONGO - SEDE PRINCIPAL;VEREDA EL CONGO;RURAL; 168 
219821000507;C.E. EL CONGO;75047;219821000477;CENTRO DOCENTE RURAL MIXTO VICHIQUI;VEREDA VICHIQUI;RURAL; 105 
219821000507;C.E. EL CONGO;75046;219821000426;CENTRO DOCENTE RURAL MIXTO BELEN;VEREDA BELEN;RURAL; 69 
219821000485;INSTITUCIÓN EDUCATIVA LA PLAYA;75042;219821000485;CENTRO DOCENTE RURAL MIXTO LA PLAYA - SEDE PRINCIPAL;VEREDA LA PLAYA;RURAL; 495 
219821000230;C.E. EL TABLAZO;75035;219821000230;C.E. EL TABLAZO - SEDE PRINCIPAL;VDA EL TABLAZO;RURAL; 132 
219821000213;INSTITUCION EDUCATIVA LAPRIMICIA;75032;219821000213;C.E. LA PRIMICIA - SEDE PRINCIPAL;VEREDA LA PRIMICIA;RURAL; 216 
219821000175;C.E. SAN DIEGO;75048;219821002755;CENTRO DOCENTE RURAL MIXTO LA HEROICA;VEREDA. LA CRUZ  RESGUARDO TACUEYO;RURAL; 80 
219821000159;C.E. SAN FRANCISCO;75027;219821000159;C.E. SAN FRANCISCO - SEDE PRINCIPAL;CORREGIMIENTO SAN FRANCISCO RESGUARDO SAN FRANCISCO;RURAL; 224 
219821000116;C.E. EL TRAPICHE;75025;219821000116;C.E. EL TRAPICHE - SEDE PRINCIPAL;VEREDA EL TRAPICHE;RURAL; 82 
219821000108;C.E. SOTO;75024;219821000396;CENTRO DOCENTE RURAL MIXTO BUENAVISTA;VEREDA BUENAVISTA;RURAL; 66 
219821000094;I.E. NATALA;75021;219821000094;CENTRO DOCENTE RURAL MIXTA NATALA - SEDE PRINCIPAL;VDA. NATALA RESGUARDO SAN FRANCISCO;RURAL; 374 
219821000078;C.E. LA TOLDA;75016;219821000078;C.E. LA TOLDA - SEDE PRINCIPAL;VEREDA LA TOLDA;RURAL; 150 
219821000060;C.E. LA PILA;75014;219821000060;C.E. LA PILA - SEDE PRINCIPAL;VDA LA PILA RESGUARDO DE SAN FRANCISCO;RURAL; 74 
219821000051;C.E. LA GRANJA;75011;219821000051;C.E. LA GRANJA - SEDE PRINCIPAL;VEREDA LA SUSANA;RURAL; 73 
219821000051;C.E. LA GRANJA;75012;219821000019;CENTRO DOCENTE RURAL MIXTA EL CULEBRERO;VEREDA EL CULEBRERO;RURAL; 87 
219821000043;C.E. LA DESPENSA;75009;219821000442;CENRO DOCETE RURAL MIXTO SAN JULIAN;VEREDA SAN JULIAN;RURAL; 103 
219821000027;C.E. EL DAMIAN;75006;219821000027;C.E. EL DAMIAN - SEDE PRINCIPAL;VEREDA DAMIAN;RURAL; 111 
119821000031;I.E. TORIBIO;75004;119821000031;I.E. TORIBIO - SEDE PRINCIPAL;CL 6 KR 3 Y 4;URBANA; 1.219 
219824001024;INST EDUC AGROP PUEBLO TOTORO;45393;219824001024;COLEGIO BASICO PUEBLO DE TOTORO (ANTC.D. BETANIA);VEREDA BETANIA;RURAL; 386 
